Sample Name	Assay Name	Description	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Date	Country	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)	 Characteristics [Collection site longitude (VBcv:0000816)
21055	21055 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-8.2365	143.0171
21056	21056 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-8.2365	143.0171
21057	21057 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-8.2365	143.0171
21058	21058 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.9771	143.1392
21059	21059 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.9771	143.1392
21060	21060 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.9771	143.1392
21061	21061 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.9771	143.1392
21062	21062 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.8474	143.1964
21063	21063 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.8474	143.1964
21064	21064 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.8474	143.1964
21065	21065 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.8474	143.1964
21066	21066 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.6108	143.3413
21067	21067 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.6108	143.3413
21068	21068 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.6108	143.3413
21069	21069 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.6108	143.3413
21070	21070 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.3171	143.0133
21071	21071 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.3171	143.0133
21072	21072 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.3171	143.0133
21073	21073 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.3171	143.0133
21074	21074 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.3171	142.853
21075	21075 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.3171	142.853
21076	21076 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.3171	142.853
21077	21077 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.3171	142.853
21078	21078 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.4468	142.7157
21079	21079 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.4468	142.7157
21080	21080 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.4468	142.7157
21081	21081 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.4468	142.7157
21082	21082 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.8206	141.6628
21083	21083 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.8206	141.6628
21084	21084 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.8206	141.6628
21085	21085 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.8206	141.6628
21086	21086 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.7253	141.4797
21087	21087 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.7253	141.4797
21088	21088 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.7253	141.4797
21089	21089 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.7253	141.4797
21090	21090 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.5231	141.2775
21091	21091 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.5231	141.2775
21092	21092 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.5231	141.2775
21093	21093 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.5231	141.2775
21094	21094 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.1798	141.2279
21095	21095 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.1798	141.2279
21096	21096 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.1798	141.2279
21097	21097 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.1798	141.2279
21098	21098 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.0348	141.4988
21099	21099 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.0348	141.4988
21100	21100 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.0348	141.4988
21101	21101 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.0348	141.4988
21102	21102 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.9852	141.4797
21103	21103 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.9852	141.4797
21104	21104 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.9852	141.4797
21105	21105 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.9852	141.4797
21106	21106 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.9051	141.4835
21107	21107 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.9051	141.4835
21108	21108 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.9051	141.4835
21109	21109 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.9051	141.4835
21110	21110 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.8898	141.3844
21111	21111 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.8898	141.3844
21112	21112 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.8898	141.3844
21113	21113 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.8898	141.3844
21114	21114 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.8059	141.3653
21115	21115 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.8059	141.3653
21116	21116 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.8059	141.3653
21117	21117 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.8059	141.3653
21118	21118 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.0882	141.9756
21119	21119 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.0882	141.9756
21120	21120 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.0882	141.9756
21121	21121 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-7.0882	141.9756
21122	21122 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.989	141.9833
21123	21123 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.989	141.9833
21124	21124 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.989	141.9833
21125	21125 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.989	141.9833
21126	21126 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.783	142.0481
21127	21127 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.783	142.0481
21128	21128 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.783	142.0481
21129	21129 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.783	142.0481
21130	21130 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.7144	141.7239
21131	21131 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.7144	141.7239
21132	21132 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.7144	141.7239
21133	21133 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.7144	141.7239
21134	21134 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.6571	141.7162
21135	21135 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.6571	141.7162
21136	21136 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.6571	141.7162
21137	21137 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.6571	141.7162
21138	21138 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.5351	141.8688
21139	21139 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.5351	141.8688
21140	21140 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.5351	141.8688
21141	21141 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.5351	141.8688
21142	21142 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.619	142.0901
21143	21143 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.619	142.0901
21144	21144 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.619	142.0901
21145	21145 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.619	142.0901
21146	21146 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.4588	142.0672
21147	21147 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.4588	142.0672
21148	21148 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.4588	142.0672
21149	21149 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.4588	142.0672
21150	21150 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.3977	142.4639
21151	21151 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.3977	142.4639
21152	21152 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.3977	142.4639
21153	21153 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.3977	142.4639
21154	21154 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.3901	142.586
21155	21155 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.3901	142.586
21156	21156 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.3901	142.586
21157	21157 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.3901	142.586
21158	21158 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.1841	142.3953
21159	21159 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.1841	142.3953
21160	21160 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.1841	142.3953
21161	21161 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.1841	142.3953
21162	21162 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.2986	142.2045
21163	21163 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.2986	142.2045
21164	21164 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.2986	142.2045
21165	21165 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.2986	142.2045
21166	21166 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.268	142.0596
21167	21167 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.268	142.0596
21168	21168 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.268	142.0596
21169	21169 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.268	142.0596
21170	21170 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.31	141.8841
21171	21171 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.31	141.8841
21172	21172 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.31	141.8841
21173	21173 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.31	141.8841
21174	21174 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.1803	141.4187
21175	21175 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.1803	141.4187
21176	21176 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.1803	141.4187
21177	21177 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.1803	141.4187
21178	21178 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.3291	140.9876
21179	21179 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.3291	140.9876
21180	21180 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.3291	140.9876
21181	21181 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.3291	140.9876
21182	21182 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.9724	141.0944
21183	21183 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.9724	141.0944
21184	21184 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.9724	141.0944
21185	21185 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.9724	141.0944
21186	21186 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.0716	141.0944
21187	21187 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.0716	141.0944
21188	21188 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.0716	141.0944
21189	21189 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.0716	141.0944
21190	21190 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.1135	141.2318
21191	21191 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.1135	141.2318
21192	21192 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.1135	141.2318
21193	21193 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.1135	141.2318
21194	21194 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.0945	141.2775
21195	21195 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.0945	141.2775
21196	21196 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.0945	141.2775
21197	21197 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.0945	141.2775
21198	21198 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.0945	141.3233
21199	21199 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.0945	141.3233
21200	21200 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.0945	141.3233
21201	21201 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.0945	141.3233
21202	21202 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.1021	141.3538
21203	21203 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.1021	141.3538
21204	21204 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.1021	141.3538
21205	21205 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-6.1021	141.3538
21206	21206 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.9114	141.2432
21207	21207 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.9114	141.2432
21208	21208 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.9114	141.2432
21209	21209 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.9114	141.2432
21210	21210 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.7893	141.0868
21211	21211 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.7893	141.0868
21212	21212 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.7893	141.0868
21213	21213 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.7893	141.0868
21214	21214 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.7816	141.022
21215	21215 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.7816	141.022
21216	21216 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.7816	141.022
21217	21217 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.7816	141.022
21218	21218 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.6214	141.186
21219	21219 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.6214	141.186
21220	21220 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.6214	141.186
21221	21221 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.6214	141.186
21222	21222 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.3487	141.2432
21223	21223 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.3487	141.2432
21224	21224 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.3487	141.2432
21225	21225 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.3487	141.2432
21226	21226 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.7263	141.8955
21227	21227 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.7263	141.8955
21228	21228 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.7263	141.8955
21229	21229 collection		carbon dioxide baited net trap		larval collection						1992-04-00/1992-05-00	Papua New Guinea	GAZ	00003922	-5.7263	141.8955
21230	21230 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.75	143.016
21231	21231 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.75	143.016
21232	21232 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.75	143.016
21233	21233 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.783	143.0002
21234	21234 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.783	143.0002
21235	21235 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.783	143.0002
21236	21236 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.7893	143.0134
21237	21237 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.7893	143.0134
21238	21238 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.7893	143.0134
21239	21239 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.782	143.032
21240	21240 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.782	143.032
21241	21241 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.782	143.032
21242	21242 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.7666	143.0166
21243	21243 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.7666	143.0166
21244	21244 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.7666	143.0166
21245	21245 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1992-02-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.783	143.016
21246	21246 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1992-02-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.783	143.016
21247	21247 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1992-02-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.783	143.016
21248	21248 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.816	143
21249	21249 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.816	143
21250	21250 collection		man biting indoors		man biting outdoors		resting outdoors		house resting inside		1990-08-00/1993-09-00	Papua New Guinea	GAZ	00003922	-3.816	143
